id,pose,qvina
BAR-COM-0f94fc3d-53,7,-7.3
BAR-COM-0f94fc3d-53,8,-7.3
BAR-COM-0f94fc3d-53,9,-7.3
BAR-COM-0f94fc3d-53,10,-7.3
RAL-MED-2de63afb-1,1,-7.2
RAL-MED-2de63afb-1,2,-7.1
RAL-MED-2de63afb-1,3,-7.0
RAL-MED-2de63afb-1,4,-7.0
RAL-MED-2de63afb-1,5,-6.9
RAL-MED-2de63afb-1,6,-6.8
RAL-MED-2de63afb-1,7,-6.8
RAL-MED-2de63afb-1,8,-6.6
RAL-MED-2de63afb-1,9,-6.6
RAL-MED-2de63afb-1,10,-6.6
VIJ-CYC-1a381570-3,1,-7.4
VIJ-CYC-1a381570-3,2,-7.1
VIJ-CYC-1a381570-3,3,-7.0
VIJ-CYC-1a381570-3,4,-6.9
VIJ-CYC-1a381570-3,5,-6.8
VIJ-CYC-1a381570-3,6,-6.7
VIJ-CYC-1a381570-3,7,-6.6
VIJ-CYC-1a381570-3,8,-6.6
VIJ-CYC-1a381570-3,9,-6.6
VIJ-CYC-1a381570-3,10,-6.5
MAT-POS-590ac91e-12,1,-6.2
MAT-POS-590ac91e-12,2,-6.1
MAT-POS-590ac91e-12,3,-6.1
MAT-POS-590ac91e-12,4,-6.1
MAT-POS-590ac91e-12,5,-6.1
MAT-POS-590ac91e-12,6,-5.9
MAT-POS-590ac91e-12,7,-5.9
MAT-POS-590ac91e-12,8,-5.8
MAT-POS-590ac91e-12,9,-5.7
MAT-POS-590ac91e-12,10,-5.6
JAN-GHE-74b8b0cb-1,1,-8.9
JAN-GHE-74b8b0cb-1,2,-8.7
JAN-GHE-74b8b0cb-1,3,-8.6
JAN-GHE-74b8b0cb-1,4,-8.6
JAN-GHE-74b8b0cb-1,5,-8.6
JAN-GHE-74b8b0cb-1,6,-7.9
JAN-GHE-74b8b0cb-1,7,-7.8
JAN-GHE-74b8b0cb-1,8,-7.8
JAN-GHE-74b8b0cb-1,9,-7.8
JAN-GHE-74b8b0cb-1,10,-7.8
BAR-COM-4e090d3a-16,1,-7.9
BAR-COM-4e090d3a-16,2,-7.9
BAR-COM-4e090d3a-16,3,-7.8
BAR-COM-4e090d3a-16,4,-7.7
BAR-COM-4e090d3a-16,5,-7.6
BAR-COM-4e090d3a-16,6,-7.5
BAR-COM-4e090d3a-16,7,-7.4
BAR-COM-4e090d3a-16,8,-7.4
BAR-COM-4e090d3a-16,9,-7.3
BAR-COM-4e090d3a-16,10,-7.2
PAT-GYR-359dbb24-1,1,-6.8
PAT-GYR-359dbb24-1,2,-6.3
PAT-GYR-359dbb24-1,3,-6.3
PAT-GYR-359dbb24-1,4,-6.0
PAT-GYR-359dbb24-1,5,-5.9
PAT-GYR-359dbb24-1,6,-5.8
PAT-GYR-359dbb24-1,7,-5.8
PAT-GYR-359dbb24-1,8,-5.8
PAT-GYR-359dbb24-1,9,-5.8
PAT-GYR-359dbb24-1,10,-5.6
MAT-POS-590ac91e-1,1,-4.8
MAT-POS-590ac91e-1,2,-4.7
MAT-POS-590ac91e-1,3,-4.7
MAT-POS-590ac91e-1,4,-4.7
MAT-POS-590ac91e-1,5,-4.6
MAT-POS-590ac91e-1,6,-4.6
MAT-POS-590ac91e-1,7,-4.6
MAT-POS-590ac91e-1,8,-4.6
MAT-POS-590ac91e-1,9,-4.5
MAT-POS-590ac91e-1,10,-4.4
WAR-XCH-b6889685-23,1,-6.1
WAR-XCH-b6889685-23,2,-6.0
WAR-XCH-b6889685-23,3,-5.9
WAR-XCH-b6889685-23,4,-5.8
WAR-XCH-b6889685-23,5,-5.8
WAR-XCH-b6889685-23,6,-5.8
WAR-XCH-b6889685-23,7,-5.7
WAR-XCH-b6889685-23,8,-5.6
WAR-XCH-b6889685-23,9,-5.6
WAR-XCH-b6889685-23,10,-5.5
LON-WEI-ff7b210a-5,1,-5.3
LON-WEI-ff7b210a-5,2,-5.3
LON-WEI-ff7b210a-5,3,-5.1
LON-WEI-ff7b210a-5,4,-5.1
LON-WEI-ff7b210a-5,5,-5.1
LON-WEI-ff7b210a-5,6,-5.0
LON-WEI-ff7b210a-5,7,-4.9
LON-WEI-ff7b210a-5,8,-4.9
LON-WEI-ff7b210a-5,9,-4.9
LON-WEI-ff7b210a-5,10,-4.8
GIA-UNK-3f36037a-2,1,-6.6
GIA-UNK-3f36037a-2,2,-6.5
GIA-UNK-3f36037a-2,3,-6.3
GIA-UNK-3f36037a-2,4,-6.2
GIA-UNK-3f36037a-2,5,-6.2
GIA-UNK-3f36037a-2,6,-6.1
GIA-UNK-3f36037a-2,7,-6.1
GIA-UNK-3f36037a-2,8,-6.1
GIA-UNK-3f36037a-2,9,-6.0
GIA-UNK-3f36037a-2,10,-5.9
GER-UNI-05c7e912-1,1,-7.7
GER-UNI-05c7e912-1,2,-7.6
GER-UNI-05c7e912-1,3,-7.5
GER-UNI-05c7e912-1,4,-7.4
GER-UNI-05c7e912-1,5,-7.2
GER-UNI-05c7e912-1,6,-7.2
GER-UNI-05c7e912-1,7,-7.0
GER-UNI-05c7e912-1,8,-7.0
GER-UNI-05c7e912-1,9,-6.9
GER-UNI-05c7e912-1,10,-6.7
LON-WEI-b8d98729-16,1,-6.6
LON-WEI-b8d98729-16,2,-6.5
LON-WEI-b8d98729-16,3,-6.4
LON-WEI-b8d98729-16,4,-6.4
LON-WEI-b8d98729-16,5,-6.4
LON-WEI-b8d98729-16,6,-6.4
LON-WEI-b8d98729-16,7,-6.4
LON-WEI-b8d98729-16,8,-6.3
LON-WEI-b8d98729-16,9,-6.2
LON-WEI-b8d98729-16,10,-6.2
LOR-NOR-30067bb9-6,1,-6.4
LOR-NOR-30067bb9-6,2,-6.4
LOR-NOR-30067bb9-6,3,-6.3
LOR-NOR-30067bb9-6,4,-6.3
LOR-NOR-30067bb9-6,5,-6.3
LOR-NOR-30067bb9-6,6,-6.3
LOR-NOR-30067bb9-6,7,-6.2
LOR-NOR-30067bb9-6,8,-6.2
LOR-NOR-30067bb9-6,9,-6.2
LOR-NOR-30067bb9-6,10,-6.1
AGN-NEW-c7b24fe3-5,1,-6.7
AGN-NEW-c7b24fe3-5,2,-6.6
AGN-NEW-c7b24fe3-5,3,-6.5
AGN-NEW-c7b24fe3-5,4,-6.3
AGN-NEW-c7b24fe3-5,5,-6.2
AGN-NEW-c7b24fe3-5,6,-6.2
AGN-NEW-c7b24fe3-5,7,-6.1
AGN-NEW-c7b24fe3-5,8,-6.1
AGN-NEW-c7b24fe3-5,9,-6.0
AGN-NEW-c7b24fe3-5,10,-6.0
ROD-LAS-d5538ff9-4,1,-9.3
ROD-LAS-d5538ff9-4,2,-9.0
ROD-LAS-d5538ff9-4,3,-8.9
ROD-LAS-d5538ff9-4,4,-8.9
ROD-LAS-d5538ff9-4,5,-8.8
ROD-LAS-d5538ff9-4,6,-8.7
ROD-LAS-d5538ff9-4,7,-8.7
ROD-LAS-d5538ff9-4,8,-8.7
ROD-LAS-d5538ff9-4,9,-8.6
ROD-LAS-d5538ff9-4,10,-8.6
EDG-MED-0da5ad92-9,1,-6.0
EDG-MED-0da5ad92-9,2,-5.9
EDG-MED-0da5ad92-9,3,-5.9
EDG-MED-0da5ad92-9,4,-5.8
EDG-MED-0da5ad92-9,5,-5.7
EDG-MED-0da5ad92-9,6,-5.7
EDG-MED-0da5ad92-9,7,-5.6
EDG-MED-0da5ad92-9,8,-5.6
EDG-MED-0da5ad92-9,9,-5.6
EDG-MED-0da5ad92-9,10,-5.5
LON-WEI-adc59df6-40,1,-6.9
LON-WEI-adc59df6-40,2,-6.7
LON-WEI-adc59df6-40,3,-6.5
LON-WEI-adc59df6-40,4,-6.5
LON-WEI-adc59df6-40,5,-6.5
LON-WEI-adc59df6-40,6,-6.4
LON-WEI-adc59df6-40,7,-6.4
LON-WEI-adc59df6-40,8,-6.3
LON-WEI-adc59df6-40,9,-6.3
LON-WEI-adc59df6-40,10,-6.3
NAU-LAT-64f4b287-4,1,-7.2
NAU-LAT-64f4b287-4,2,-6.7
NAU-LAT-64f4b287-4,3,-6.6
NAU-LAT-64f4b287-4,4,-6.5
NAU-LAT-64f4b287-4,5,-6.4
NAU-LAT-64f4b287-4,6,-6.4
NAU-LAT-64f4b287-4,7,-6.2
NAU-LAT-64f4b287-4,8,-6.1
NAU-LAT-64f4b287-4,9,-6.1
NAU-LAT-64f4b287-4,10,-5.9
MAT-POS-590ac91e-62,1,-8.8
MAT-POS-590ac91e-62,2,-8.6
MAT-POS-590ac91e-62,3,-8.5
MAT-POS-590ac91e-62,4,-8.4
MAT-POS-590ac91e-62,5,-8.1
MAT-POS-590ac91e-62,6,-8.0
MAT-POS-590ac91e-62,7,-8.0
MAT-POS-590ac91e-62,8,-7.9
MAT-POS-590ac91e-62,9,-7.9
MAT-POS-590ac91e-62,10,-7.9
ALE-HEI-f28a35b5-5,1,-5.9
ALE-HEI-f28a35b5-5,2,-5.8
ALE-HEI-f28a35b5-5,3,-5.6
ALE-HEI-f28a35b5-5,4,-5.5
ALE-HEI-f28a35b5-5,5,-5.5
ALE-HEI-f28a35b5-5,6,-5.5
ALE-HEI-f28a35b5-5,7,-5.4
ALE-HEI-f28a35b5-5,8,-5.3
ALE-HEI-f28a35b5-5,9,-5.3
ALE-HEI-f28a35b5-5,10,-5.2
KUS-THE-322b9b63-7,1,-8.3
KUS-THE-322b9b63-7,2,-8.2
KUS-THE-322b9b63-7,3,-7.9
KUS-THE-322b9b63-7,4,-7.9
KUS-THE-322b9b63-7,5,-7.7
KUS-THE-322b9b63-7,6,-7.6
KUS-THE-322b9b63-7,7,-7.5
KUS-THE-322b9b63-7,8,-7.5
KUS-THE-322b9b63-7,9,-7.5
KUS-THE-322b9b63-7,10,-7.5
LON-WEI-adc59df6-47,1,-7.3
LON-WEI-adc59df6-47,2,-6.9
LON-WEI-adc59df6-47,3,-6.8
LON-WEI-adc59df6-47,4,-6.7
LON-WEI-adc59df6-47,5,-6.7
LON-WEI-adc59df6-47,6,-6.6
LON-WEI-adc59df6-47,7,-6.5
LON-WEI-adc59df6-47,8,-6.5
LON-WEI-adc59df6-47,9,-6.5
LON-WEI-adc59df6-47,10,-6.4
RAI-NOV-2f6a9876-7,1,-8.5
RAI-NOV-2f6a9876-7,2,-8.3
RAI-NOV-2f6a9876-7,3,-8.2
RAI-NOV-2f6a9876-7,4,-8.2
RAI-NOV-2f6a9876-7,5,-8.1
RAI-NOV-2f6a9876-7,6,-7.8
RAI-NOV-2f6a9876-7,7,-7.7
RAI-NOV-2f6a9876-7,8,-7.7
RAI-NOV-2f6a9876-7,9,-7.6
RAI-NOV-2f6a9876-7,10,-7.5
JAG-UCB-a3ef7265-16,1,-5.4
JAG-UCB-a3ef7265-16,2,-5.3
JAG-UCB-a3ef7265-16,3,-5.3
JAG-UCB-a3ef7265-16,4,-5.3
JAG-UCB-a3ef7265-16,5,-5.3
JAG-UCB-a3ef7265-16,6,-5.2
JAG-UCB-a3ef7265-16,7,-5.2
JAG-UCB-a3ef7265-16,8,-5.1
JAG-UCB-a3ef7265-16,9,-5.1
JAG-UCB-a3ef7265-16,10,-5.1
NAU-LAT-445f63e5-1,1,-6.6
NAU-LAT-445f63e5-1,2,-6.4
NAU-LAT-445f63e5-1,3,-6.3
NAU-LAT-445f63e5-1,4,-6.2
NAU-LAT-445f63e5-1,5,-6.2
NAU-LAT-445f63e5-1,6,-6.1
NAU-LAT-445f63e5-1,7,-6.1
NAU-LAT-445f63e5-1,8,-6.1
NAU-LAT-445f63e5-1,9,-6.0
NAU-LAT-445f63e5-1,10,-6.0
CHR-SOS-7098f804-1,1,-7.2
CHR-SOS-7098f804-1,2,-7.1
CHR-SOS-7098f804-1,3,-7.0
CHR-SOS-7098f804-1,4,-6.9
CHR-SOS-7098f804-1,5,-6.8
CHR-SOS-7098f804-1,6,-6.8
CHR-SOS-7098f804-1,7,-6.8
CHR-SOS-7098f804-1,8,-6.7
CHR-SOS-7098f804-1,9,-6.6
CHR-SOS-7098f804-1,10,-6.5
ROD-LAS-d5538ff9-7,1,-6.2
ROD-LAS-d5538ff9-7,2,-6.2
ROD-LAS-d5538ff9-7,3,-5.9
ROD-LAS-d5538ff9-7,4,-5.9
ROD-LAS-d5538ff9-7,5,-5.7
ROD-LAS-d5538ff9-7,6,-5.6
ROD-LAS-d5538ff9-7,7,-5.5
ROD-LAS-d5538ff9-7,8,-5.5
ROD-LAS-d5538ff9-7,9,-5.4
ROD-LAS-d5538ff9-7,10,-5.3
DAN-PUR-6788a628-2,1,-6.0
DAN-PUR-6788a628-2,2,-5.9
DAN-PUR-6788a628-2,3,-5.9
DAN-PUR-6788a628-2,4,-5.7
DAN-PUR-6788a628-2,5,-5.6
DAN-PUR-6788a628-2,6,-5.6
DAN-PUR-6788a628-2,7,-5.6
DAN-PUR-6788a628-2,8,-5.6
DAN-PUR-6788a628-2,9,-5.5
DAN-PUR-6788a628-2,10,-5.4
MAT-POS-af71705c-1,1,-6.2
MAT-POS-af71705c-1,2,-6.1
MAT-POS-af71705c-1,3,-5.9
MAT-POS-af71705c-1,4,-5.9
MAT-POS-af71705c-1,5,-5.8
MAT-POS-af71705c-1,6,-5.8
MAT-POS-af71705c-1,7,-5.7
MAT-POS-af71705c-1,8,-5.6
MAT-POS-af71705c-1,9,-5.6
MAT-POS-af71705c-1,10,-5.5
BEN-DND-93268d01-10,1,-5.8
BEN-DND-93268d01-10,2,-5.7
BEN-DND-93268d01-10,3,-5.5
BEN-DND-93268d01-10,4,-5.5
BEN-DND-93268d01-10,5,-5.5
BEN-DND-93268d01-10,6,-5.4
BEN-DND-93268d01-10,7,-5.4
BEN-DND-93268d01-10,8,-5.3
BEN-DND-93268d01-10,9,-5.3
BEN-DND-93268d01-10,10,-5.2
MAK-UNK-af83ef51-1,1,-7.2
MAK-UNK-af83ef51-1,2,-7.1
MAK-UNK-af83ef51-1,3,-6.9
MAK-UNK-af83ef51-1,4,-6.9
MAK-UNK-af83ef51-1,5,-6.7
MAK-UNK-af83ef51-1,6,-6.5
MAK-UNK-af83ef51-1,7,-6.5
MAK-UNK-af83ef51-1,8,-6.4
MAK-UNK-af83ef51-1,9,-6.4
MAK-UNK-af83ef51-1,10,-6.3
BAR-COM-4e090d3a-57,1,-7.9
BAR-COM-4e090d3a-57,2,-7.8
BAR-COM-4e090d3a-57,3,-7.6
BAR-COM-4e090d3a-57,4,-7.6
BAR-COM-4e090d3a-57,5,-7.6
BAR-COM-4e090d3a-57,6,-7.5
BAR-COM-4e090d3a-57,7,-7.5
BAR-COM-4e090d3a-57,8,-7.5
BAR-COM-4e090d3a-57,9,-7.4
BAR-COM-4e090d3a-57,10,-7.4
LON-WEI-adc59df6-26,1,-6.2
LON-WEI-adc59df6-26,2,-5.9
LON-WEI-adc59df6-26,3,-5.8
LON-WEI-adc59df6-26,4,-5.7
LON-WEI-adc59df6-26,5,-5.7
LON-WEI-adc59df6-26,6,-5.7
LON-WEI-adc59df6-26,7,-5.6
LON-WEI-adc59df6-26,8,-5.5
LON-WEI-adc59df6-26,9,-5.5
LON-WEI-adc59df6-26,10,-5.5
ANT-OPE-ab37bd51-1,1,-6.0
ANT-OPE-ab37bd51-1,2,-5.6
ANT-OPE-ab37bd51-1,3,-5.6
ANT-OPE-ab37bd51-1,4,-5.5
ANT-OPE-ab37bd51-1,5,-5.4
ANT-OPE-ab37bd51-1,6,-5.4
ANT-OPE-ab37bd51-1,7,-5.4
ANT-OPE-ab37bd51-1,8,-5.3
ANT-OPE-ab37bd51-1,9,-5.3
ANT-OPE-ab37bd51-1,10,-5.2
GIA-UNK-595fac82-5,1,-6.1
GIA-UNK-595fac82-5,2,-5.9
GIA-UNK-595fac82-5,3,-5.8
GIA-UNK-595fac82-5,4,-5.8
GIA-UNK-595fac82-5,5,-5.6
GIA-UNK-595fac82-5,6,-5.6
GIA-UNK-595fac82-5,7,-5.5
GIA-UNK-595fac82-5,8,-5.5
GIA-UNK-595fac82-5,9,-5.5
GIA-UNK-595fac82-5,10,-5.5
COM-UCB-8c7d23dc-18,1,-7.5
COM-UCB-8c7d23dc-18,2,-7.2
COM-UCB-8c7d23dc-18,3,-7.1
COM-UCB-8c7d23dc-18,4,-7.1
COM-UCB-8c7d23dc-18,5,-7.0
COM-UCB-8c7d23dc-18,6,-7.0
COM-UCB-8c7d23dc-18,7,-7.0
COM-UCB-8c7d23dc-18,8,-6.9
COM-UCB-8c7d23dc-18,9,-6.9
COM-UCB-8c7d23dc-18,10,-6.9
BAR-COM-4e090d3a-44,1,-7.3
BAR-COM-4e090d3a-44,2,-7.3
BAR-COM-4e090d3a-44,3,-7.2
BAR-COM-4e090d3a-44,4,-7.1
BAR-COM-4e090d3a-44,5,-7.0
BAR-COM-4e090d3a-44,6,-6.6
BAR-COM-4e090d3a-44,7,-6.5
BAR-COM-4e090d3a-44,8,-6.4
BAR-COM-4e090d3a-44,9,-6.4
BAR-COM-4e090d3a-44,10,-6.4
LON-WEI-2e27a2e5-2,1,-7.3
LON-WEI-2e27a2e5-2,2,-7.3
LON-WEI-2e27a2e5-2,3,-7.2
LON-WEI-2e27a2e5-2,4,-7.2
LON-WEI-2e27a2e5-2,5,-7.0
LON-WEI-2e27a2e5-2,6,-6.9
LON-WEI-2e27a2e5-2,7,-6.9
LON-WEI-2e27a2e5-2,8,-6.9
LON-WEI-2e27a2e5-2,9,-6.8
LON-WEI-2e27a2e5-2,10,-6.7
MAT-POS-590ac91e-36,1,-7.9
MAT-POS-590ac91e-36,2,-7.7
MAT-POS-590ac91e-36,3,-7.7
MAT-POS-590ac91e-36,4,-7.6
MAT-POS-590ac91e-36,5,-7.4
MAT-POS-590ac91e-36,6,-7.3
MAT-POS-590ac91e-36,7,-7.3
MAT-POS-590ac91e-36,8,-7.3
MAT-POS-590ac91e-36,9,-7.3
MAT-POS-590ac91e-36,10,-7.3
BAR-COM-4e090d3a-34,1,-7.0
BAR-COM-4e090d3a-34,2,-6.9
BAR-COM-4e090d3a-34,3,-6.9
BAR-COM-4e090d3a-34,4,-6.8
BAR-COM-4e090d3a-34,5,-6.7
BAR-COM-4e090d3a-34,6,-6.7
BAR-COM-4e090d3a-34,7,-6.7
BAR-COM-4e090d3a-34,8,-6.6
BAR-COM-4e090d3a-34,9,-6.5
BAR-COM-4e090d3a-34,10,-6.5
MAT-POS-bfefc3ea-2,1,-6.7
MAT-POS-bfefc3ea-2,2,-6.5
MAT-POS-bfefc3ea-2,3,-6.3
MAT-POS-bfefc3ea-2,4,-6.3
MAT-POS-bfefc3ea-2,5,-6.3
MAT-POS-bfefc3ea-2,6,-6.2
MAT-POS-bfefc3ea-2,7,-6.2
MAT-POS-bfefc3ea-2,8,-6.2
MAT-POS-bfefc3ea-2,9,-6.2
MAT-POS-bfefc3ea-2,10,-6.2
STU-CHA-6cae54d3-1,1,-7.0
STU-CHA-6cae54d3-1,2,-7.0
STU-CHA-6cae54d3-1,3,-7.0
STU-CHA-6cae54d3-1,4,-7.0
STU-CHA-6cae54d3-1,5,-7.0
STU-CHA-6cae54d3-1,6,-6.9
STU-CHA-6cae54d3-1,7,-6.8
STU-CHA-6cae54d3-1,8,-6.8
STU-CHA-6cae54d3-1,9,-6.7
STU-CHA-6cae54d3-1,10,-6.6
TIM-UNK-6bd61028-2,1,-6.5
TIM-UNK-6bd61028-2,2,-6.3
TIM-UNK-6bd61028-2,3,-6.3
TIM-UNK-6bd61028-2,4,-6.1
TIM-UNK-6bd61028-2,5,-5.7
TIM-UNK-6bd61028-2,6,-5.7
TIM-UNK-6bd61028-2,7,-5.7
TIM-UNK-6bd61028-2,8,-5.7
TIM-UNK-6bd61028-2,9,-5.7
TIM-UNK-6bd61028-2,10,-5.6
LON-WEI-babf2c61-10,1,-7.4
LON-WEI-babf2c61-10,2,-7.1
LON-WEI-babf2c61-10,3,-7.1
LON-WEI-babf2c61-10,4,-7.0
LON-WEI-babf2c61-10,5,-7.0
LON-WEI-babf2c61-10,6,-6.9
LON-WEI-babf2c61-10,7,-6.8
LON-WEI-babf2c61-10,8,-6.7
LON-WEI-babf2c61-10,9,-6.6
LON-WEI-babf2c61-10,10,-6.5
JAN-GHE-83b26c96-10,1,-6.0
JAN-GHE-83b26c96-10,2,-5.9
JAN-GHE-83b26c96-10,3,-5.9
JAN-GHE-83b26c96-10,4,-5.9
JAN-GHE-83b26c96-10,5,-5.8
JAN-GHE-83b26c96-10,6,-5.8
JAN-GHE-83b26c96-10,7,-5.8
JAN-GHE-83b26c96-10,8,-5.7
JAN-GHE-83b26c96-10,9,-5.7
JAN-GHE-83b26c96-10,10,-5.6
LON-WEI-1908424e-5,1,-7.9
LON-WEI-1908424e-5,2,-7.6
LON-WEI-1908424e-5,3,-7.6
LON-WEI-1908424e-5,4,-7.5
LON-WEI-1908424e-5,5,-7.3
LON-WEI-1908424e-5,6,-7.2
LON-WEI-1908424e-5,7,-7.2
LON-WEI-1908424e-5,8,-7.2
LON-WEI-1908424e-5,9,-7.2
LON-WEI-1908424e-5,10,-7.1
MAR-UNI-c84db004-17,1,-8.2
MAR-UNI-c84db004-17,2,-8.0
MAR-UNI-c84db004-17,3,-7.8
MAR-UNI-c84db004-17,4,-7.7
MAR-UNI-c84db004-17,5,-7.6
MAR-UNI-c84db004-17,6,-7.6
MAR-UNI-c84db004-17,7,-7.5
MAR-UNI-c84db004-17,8,-7.4
MAR-UNI-c84db004-17,9,-7.4
MAR-UNI-c84db004-17,10,-7.4
MAT-POS-590ac91e-2,1,-4.7
MAT-POS-590ac91e-2,2,-4.6
MAT-POS-590ac91e-2,3,-4.6
MAT-POS-590ac91e-2,4,-4.5
MAT-POS-590ac91e-2,5,-4.5
MAT-POS-590ac91e-2,6,-4.5
MAT-POS-590ac91e-2,7,-4.5
MAT-POS-590ac91e-2,8,-4.4
MAT-POS-590ac91e-2,9,-4.3
MAT-POS-590ac91e-2,10,-4.3
JAG-UCB-a3ef7265-19,1,-5.9
JAG-UCB-a3ef7265-19,2,-5.8
JAG-UCB-a3ef7265-19,3,-5.8
JAG-UCB-a3ef7265-19,4,-5.8
JAG-UCB-a3ef7265-19,5,-5.8
JAG-UCB-a3ef7265-19,6,-5.7
JAG-UCB-a3ef7265-19,7,-5.7
JAG-UCB-a3ef7265-19,8,-5.7
JAG-UCB-a3ef7265-19,9,-5.6
JAG-UCB-a3ef7265-19,10,-5.6
GAB-REV-70cc3ca5-20,1,-5.9
GAB-REV-70cc3ca5-20,2,-5.9
GAB-REV-70cc3ca5-20,3,-5.9
GAB-REV-70cc3ca5-20,4,-5.7
GAB-REV-70cc3ca5-20,5,-5.7
GAB-REV-70cc3ca5-20,6,-5.7
GAB-REV-70cc3ca5-20,7,-5.6
GAB-REV-70cc3ca5-20,8,-5.6
GAB-REV-70cc3ca5-20,9,-5.6
GAB-REV-70cc3ca5-20,10,-5.6
JAG-UCB-a3ef7265-12,1,-6.0
JAG-UCB-a3ef7265-12,2,-5.9
JAG-UCB-a3ef7265-12,3,-5.7
JAG-UCB-a3ef7265-12,4,-5.7
JAG-UCB-a3ef7265-12,5,-5.6
JAG-UCB-a3ef7265-12,6,-5.5
JAG-UCB-a3ef7265-12,7,-5.5
JAG-UCB-a3ef7265-12,8,-5.5
JAG-UCB-a3ef7265-12,9,-5.5
JAG-UCB-a3ef7265-12,10,-5.5
JAG-UCB-a3ef7265-2,1,-6.2
JAG-UCB-a3ef7265-2,2,-6.1
JAG-UCB-a3ef7265-2,3,-6.1
JAG-UCB-a3ef7265-2,4,-6.0
JAG-UCB-a3ef7265-2,5,-6.0
JAG-UCB-a3ef7265-2,6,-5.9
JAG-UCB-a3ef7265-2,7,-5.9
JAG-UCB-a3ef7265-2,8,-5.8
JAG-UCB-a3ef7265-2,9,-5.8
JAG-UCB-a3ef7265-2,10,-5.8
AGN-NEW-c7b24fe3-3,1,-7.2
AGN-NEW-c7b24fe3-3,2,-6.8
AGN-NEW-c7b24fe3-3,3,-6.7
AGN-NEW-c7b24fe3-3,4,-6.6
AGN-NEW-c7b24fe3-3,5,-6.6
AGN-NEW-c7b24fe3-3,6,-6.5
AGN-NEW-c7b24fe3-3,7,-6.4
AGN-NEW-c7b24fe3-3,8,-6.4
AGN-NEW-c7b24fe3-3,9,-6.4
AGN-NEW-c7b24fe3-3,10,-6.4
JAG-UCB-a3ef7265-23,1,-6.5
JAG-UCB-a3ef7265-23,2,-6.5
JAG-UCB-a3ef7265-23,3,-6.5
JAG-UCB-a3ef7265-23,4,-6.5
JAG-UCB-a3ef7265-23,5,-6.2
JAG-UCB-a3ef7265-23,6,-6.1
JAG-UCB-a3ef7265-23,7,-6.0
JAG-UCB-a3ef7265-23,8,-6.0
JAG-UCB-a3ef7265-23,9,-6.0
JAG-UCB-a3ef7265-23,10,-6.0
TAM-UNI-d1c3dd9f-18,1,-6.5
TAM-UNI-d1c3dd9f-18,2,-6.3
TAM-UNI-d1c3dd9f-18,3,-6.3
TAM-UNI-d1c3dd9f-18,4,-6.3
TAM-UNI-d1c3dd9f-18,5,-6.3
TAM-UNI-d1c3dd9f-18,6,-6.2
TAM-UNI-d1c3dd9f-18,7,-6.2
TAM-UNI-d1c3dd9f-18,8,-6.1
TAM-UNI-d1c3dd9f-18,9,-6.1
TAM-UNI-d1c3dd9f-18,10,-6.0
LON-WEI-adc59df6-95,1,-6.4
LON-WEI-adc59df6-95,2,-6.3
LON-WEI-adc59df6-95,3,-5.6
LON-WEI-adc59df6-95,4,-5.6
LON-WEI-adc59df6-95,5,-5.5
LON-WEI-adc59df6-95,6,-5.5
LON-WEI-adc59df6-95,7,-5.5
LON-WEI-adc59df6-95,8,-5.4
LON-WEI-adc59df6-95,9,-5.4
LON-WEI-adc59df6-95,10,-5.4
JAN-GHE-83b26c96-16,1,-6.1
JAN-GHE-83b26c96-16,2,-6.0
JAN-GHE-83b26c96-16,3,-5.9
JAN-GHE-83b26c96-16,4,-5.9
JAN-GHE-83b26c96-16,5,-5.8
JAN-GHE-83b26c96-16,6,-5.8
JAN-GHE-83b26c96-16,7,-5.7
JAN-GHE-83b26c96-16,8,-5.6
JAN-GHE-83b26c96-16,9,-5.6
JAN-GHE-83b26c96-16,10,-5.5
JAG-UCB-a3ef7265-9,1,-6.5
JAG-UCB-a3ef7265-9,2,-6.2
JAG-UCB-a3ef7265-9,3,-6.2
JAG-UCB-a3ef7265-9,4,-6.1
JAG-UCB-a3ef7265-9,5,-5.9
JAG-UCB-a3ef7265-9,6,-5.9
JAG-UCB-a3ef7265-9,7,-5.9
JAG-UCB-a3ef7265-9,8,-5.8
JAG-UCB-a3ef7265-9,9,-5.8
JAG-UCB-a3ef7265-9,10,-5.8
MAT-POS-916a2c5a-2,1,-6.7
MAT-POS-916a2c5a-2,2,-6.6
MAT-POS-916a2c5a-2,3,-6.6
MAT-POS-916a2c5a-2,4,-6.6
MAT-POS-916a2c5a-2,5,-6.5
MAT-POS-916a2c5a-2,6,-6.4
MAT-POS-916a2c5a-2,7,-6.4
MAT-POS-916a2c5a-2,8,-6.4
MAT-POS-916a2c5a-2,9,-6.4
MAT-POS-916a2c5a-2,10,-6.4
JOH-UNI-c7afdb96-7,1,-6.5
JOH-UNI-c7afdb96-7,2,-6.3
JOH-UNI-c7afdb96-7,3,-6.3
JOH-UNI-c7afdb96-7,4,-6.3
JOH-UNI-c7afdb96-7,5,-6.1
JOH-UNI-c7afdb96-7,6,-6.1
JOH-UNI-c7afdb96-7,7,-6.0
JOH-UNI-c7afdb96-7,8,-6.0
JOH-UNI-c7afdb96-7,9,-5.9
JOH-UNI-c7afdb96-7,10,-5.8
MAT-POS-590ac91e-19,1,-5.8
MAT-POS-590ac91e-19,2,-5.6
MAT-POS-590ac91e-19,3,-5.6
MAT-POS-590ac91e-19,4,-5.5
