id,pose,plants
GAB-REV-70cc3ca5-3,9,-58.3738
GAB-REV-70cc3ca5-3,10,-57.0156
MAT-POS-590ac91e-17,1,-69.1911
MAT-POS-590ac91e-17,2,-66.1249
MAT-POS-590ac91e-17,3,-65.3042
MAT-POS-590ac91e-17,4,-65.2008
MAT-POS-590ac91e-17,5,-64.6853
MAT-POS-590ac91e-17,6,-64.0268
MAT-POS-590ac91e-17,7,-63.1985
MAT-POS-590ac91e-17,8,-62.9844
MAT-POS-590ac91e-17,9,-62.6197
MAT-POS-590ac91e-17,10,-61.9396
LON-WEI-b8d98729-24,1,-87.2473
LON-WEI-b8d98729-24,2,-83.3692
LON-WEI-b8d98729-24,3,-78.7004
LON-WEI-b8d98729-24,4,-76.1412
LON-WEI-b8d98729-24,5,-76.1135
LON-WEI-b8d98729-24,6,-72.8056
LON-WEI-b8d98729-24,7,-72.5698
LON-WEI-b8d98729-24,8,-72.2406
LON-WEI-b8d98729-24,9,-70.086
LON-WEI-b8d98729-24,10,-69.613
AAR-POS-dddeddbf-5,1,-87.4802
AAR-POS-dddeddbf-5,2,-80.1096
AAR-POS-dddeddbf-5,3,-79.3908
AAR-POS-dddeddbf-5,4,-76.9845
AAR-POS-dddeddbf-5,5,-75.4483
AAR-POS-dddeddbf-5,6,-74.833
AAR-POS-dddeddbf-5,7,-74.775
AAR-POS-dddeddbf-5,8,-74.7116
AAR-POS-dddeddbf-5,9,-73.2806
AAR-POS-dddeddbf-5,10,-73.0988
LON-WEI-1908424e-10,1,-85.571
LON-WEI-1908424e-10,2,-85.26700000000001
LON-WEI-1908424e-10,3,-82.5213
LON-WEI-1908424e-10,4,-79.8408
LON-WEI-1908424e-10,5,-74.2458
LON-WEI-1908424e-10,6,-73.8208
LON-WEI-1908424e-10,7,-73.7104
LON-WEI-1908424e-10,8,-71.6086
LON-WEI-1908424e-10,9,-70.2494
LON-WEI-1908424e-10,10,-70.2217
WAR-XCH-b72a1bbc-8,1,-80.3533
WAR-XCH-b72a1bbc-8,2,-71.4931
WAR-XCH-b72a1bbc-8,3,-67.4147
WAR-XCH-b72a1bbc-8,4,-65.3782
WAR-XCH-b72a1bbc-8,5,-65.0194
WAR-XCH-b72a1bbc-8,6,-65.0004
WAR-XCH-b72a1bbc-8,7,-64.4115
WAR-XCH-b72a1bbc-8,8,-64.014
WAR-XCH-b72a1bbc-8,9,-62.988
WAR-XCH-b72a1bbc-8,10,-62.5831
DAR-DIA-23aa0b97-2,1,-73.7941
DAR-DIA-23aa0b97-2,2,-72.607
DAR-DIA-23aa0b97-2,3,-72.3277
DAR-DIA-23aa0b97-2,4,-72.1567
DAR-DIA-23aa0b97-2,5,-69.2864
DAR-DIA-23aa0b97-2,6,-68.8721
DAR-DIA-23aa0b97-2,7,-68.2925
DAR-DIA-23aa0b97-2,8,-68.2837
DAR-DIA-23aa0b97-2,9,-67.0491
DAR-DIA-23aa0b97-2,10,-66.6106
MAT-POS-af71705c-1,1,-54.8444
MAT-POS-af71705c-1,2,-52.8366
MAT-POS-af71705c-1,3,-52.6259
MAT-POS-af71705c-1,4,-51.1924
MAT-POS-af71705c-1,5,-50.4241
MAT-POS-af71705c-1,6,-50.278
MAT-POS-af71705c-1,7,-50.0123
MAT-POS-af71705c-1,8,-47.7787
MAT-POS-af71705c-1,9,-47.0691
MAT-POS-af71705c-1,10,-46.4452
MAT-POS-590ac91e-59,1,-81.2158
MAT-POS-590ac91e-59,2,-76.4063
MAT-POS-590ac91e-59,3,-73.181
MAT-POS-590ac91e-59,4,-72.7318
MAT-POS-590ac91e-59,5,-70.5729
MAT-POS-590ac91e-59,6,-70.4178
MAT-POS-590ac91e-59,7,-70.2473
MAT-POS-590ac91e-59,8,-70.142
MAT-POS-590ac91e-59,9,-69.032
MAT-POS-590ac91e-59,10,-67.1607
BAR-COM-0f94fc3d-40,1,-84.7168
BAR-COM-0f94fc3d-40,2,-81.2836
BAR-COM-0f94fc3d-40,3,-79.9988
BAR-COM-0f94fc3d-40,4,-77.6754
BAR-COM-0f94fc3d-40,5,-75.7115
BAR-COM-0f94fc3d-40,6,-75.4237
BAR-COM-0f94fc3d-40,7,-73.6462
BAR-COM-0f94fc3d-40,8,-73.4729
BAR-COM-0f94fc3d-40,9,-73.42
BAR-COM-0f94fc3d-40,10,-73.4165
MAR-UNI-c84db004-8,1,-63.6443
MAR-UNI-c84db004-8,2,-61.6555
MAR-UNI-c84db004-8,3,-61.0015
MAR-UNI-c84db004-8,4,-60.1245
MAR-UNI-c84db004-8,5,-59.9901
MAR-UNI-c84db004-8,6,-59.8642
MAR-UNI-c84db004-8,7,-59.753
MAR-UNI-c84db004-8,8,-59.601000000000006
MAR-UNI-c84db004-8,9,-57.6044
MAR-UNI-c84db004-8,10,-56.73
WAR-XCH-b72a1bbc-49,1,-72.7204
WAR-XCH-b72a1bbc-49,2,-67.3102
WAR-XCH-b72a1bbc-49,3,-66.3059
WAR-XCH-b72a1bbc-49,4,-61.7341
WAR-XCH-b72a1bbc-49,5,-61.6591
WAR-XCH-b72a1bbc-49,6,-61.5866
WAR-XCH-b72a1bbc-49,7,-61.443999999999996
WAR-XCH-b72a1bbc-49,8,-60.5933
WAR-XCH-b72a1bbc-49,9,-60.2432
WAR-XCH-b72a1bbc-49,10,-59.5053
DUN-NEW-f8ce3686-23,1,-79.6662
DUN-NEW-f8ce3686-23,2,-77.4073
DUN-NEW-f8ce3686-23,3,-75.8892
DUN-NEW-f8ce3686-23,4,-74.605
DUN-NEW-f8ce3686-23,5,-74.2395
DUN-NEW-f8ce3686-23,6,-74.2126
DUN-NEW-f8ce3686-23,7,-73.7437
DUN-NEW-f8ce3686-23,8,-73.0651
DUN-NEW-f8ce3686-23,9,-72.8106
DUN-NEW-f8ce3686-23,10,-72.7416
MAK-UNK-af83ef51-6,1,-73.1138
MAK-UNK-af83ef51-6,2,-71.7564
MAK-UNK-af83ef51-6,3,-70.7155
MAK-UNK-af83ef51-6,4,-70.4993
MAK-UNK-af83ef51-6,5,-70.3549
MAK-UNK-af83ef51-6,6,-70.2426
MAK-UNK-af83ef51-6,7,-70.1692
MAK-UNK-af83ef51-6,8,-69.8602
MAK-UNK-af83ef51-6,9,-69.3305
MAK-UNK-af83ef51-6,10,-69.2615
LOR-NOR-30067bb9-8,1,-76.7668
LOR-NOR-30067bb9-8,2,-76.4479
LOR-NOR-30067bb9-8,3,-75.8215
LOR-NOR-30067bb9-8,4,-73.8187
LOR-NOR-30067bb9-8,5,-72.6198
LOR-NOR-30067bb9-8,6,-72.4743
LOR-NOR-30067bb9-8,7,-72.4394
LOR-NOR-30067bb9-8,8,-72.2807
LOR-NOR-30067bb9-8,9,-71.9002
LOR-NOR-30067bb9-8,10,-71.6556
ALE-UNK-fca05062-2,1,-118.46600000000001
ALE-UNK-fca05062-2,2,-110.609
ALE-UNK-fca05062-2,3,-110.219
ALE-UNK-fca05062-2,4,-108.431
ALE-UNK-fca05062-2,5,-108.42
ALE-UNK-fca05062-2,6,-108.14399999999999
ALE-UNK-fca05062-2,7,-107.54299999999999
ALE-UNK-fca05062-2,8,-105.81299999999999
ALE-UNK-fca05062-2,9,-105.38799999999999
ALE-UNK-fca05062-2,10,-103.541
WAR-XCH-b72a1bbc-4,1,-64.0026
WAR-XCH-b72a1bbc-4,2,-59.9304
WAR-XCH-b72a1bbc-4,3,-59.3187
WAR-XCH-b72a1bbc-4,4,-58.2242
WAR-XCH-b72a1bbc-4,5,-57.4415
WAR-XCH-b72a1bbc-4,6,-56.0582
WAR-XCH-b72a1bbc-4,7,-56.0369
WAR-XCH-b72a1bbc-4,8,-55.9389
WAR-XCH-b72a1bbc-4,9,-55.7755
WAR-XCH-b72a1bbc-4,10,-55.4431
DAR-DIA-23aa0b97-12,1,-82.3438
DAR-DIA-23aa0b97-12,2,-77.7838
DAR-DIA-23aa0b97-12,3,-75.6744
DAR-DIA-23aa0b97-12,4,-75.477
DAR-DIA-23aa0b97-12,5,-74.6257
DAR-DIA-23aa0b97-12,6,-72.6876
DAR-DIA-23aa0b97-12,7,-71.4874
DAR-DIA-23aa0b97-12,8,-71.2741
DAR-DIA-23aa0b97-12,9,-69.9389
DAR-DIA-23aa0b97-12,10,-69.6073
JAN-GHE-83b26c96-22,1,-61.0343
JAN-GHE-83b26c96-22,2,-60.8212
JAN-GHE-83b26c96-22,3,-58.7208
JAN-GHE-83b26c96-22,4,-55.3165
JAN-GHE-83b26c96-22,5,-55.1472
JAN-GHE-83b26c96-22,6,-54.3955
JAN-GHE-83b26c96-22,7,-54.2881
JAN-GHE-83b26c96-22,8,-54.2577
JAN-GHE-83b26c96-22,9,-52.8942
JAN-GHE-83b26c96-22,10,-52.8646
MAT-POS-c478e61b-1,1,-92.2168
MAT-POS-c478e61b-1,2,-86.5982
MAT-POS-c478e61b-1,3,-85.5274
MAT-POS-c478e61b-1,4,-83.3449
MAT-POS-c478e61b-1,5,-82.2351
MAT-POS-c478e61b-1,6,-81.57
MAT-POS-c478e61b-1,7,-81.2121
MAT-POS-c478e61b-1,8,-80.7549
MAT-POS-c478e61b-1,9,-79.8021
MAT-POS-c478e61b-1,10,-79.6615
LON-WEI-adc59df6-67,1,-88.7556
LON-WEI-adc59df6-67,2,-78.584
LON-WEI-adc59df6-67,3,-78.1167
LON-WEI-adc59df6-67,4,-74.9402
LON-WEI-adc59df6-67,5,-74.5412
LON-WEI-adc59df6-67,6,-74.017
LON-WEI-adc59df6-67,7,-73.8602
LON-WEI-adc59df6-67,8,-71.7437
LON-WEI-adc59df6-67,9,-71.7421
LON-WEI-adc59df6-67,10,-71.3986
JAG-UCB-c61058a9-1,1,-67.816
JAG-UCB-c61058a9-1,2,-66.696
JAG-UCB-c61058a9-1,3,-66.3902
JAG-UCB-c61058a9-1,4,-65.2325
JAG-UCB-c61058a9-1,5,-64.8536
JAG-UCB-c61058a9-1,6,-63.8982
JAG-UCB-c61058a9-1,7,-63.8096
JAG-UCB-c61058a9-1,8,-63.2996
JAG-UCB-c61058a9-1,9,-61.6025
JAG-UCB-c61058a9-1,10,-60.5505
LON-WEI-babf2c61-11,1,-93.649
LON-WEI-babf2c61-11,2,-89.4107
LON-WEI-babf2c61-11,3,-84.2686
LON-WEI-babf2c61-11,4,-83.0789
LON-WEI-babf2c61-11,5,-82.77600000000001
LON-WEI-babf2c61-11,6,-82.2831
LON-WEI-babf2c61-11,7,-81.7446
LON-WEI-babf2c61-11,8,-81.5505
LON-WEI-babf2c61-11,9,-81.0396
LON-WEI-babf2c61-11,10,-80.6473
MAR-UNI-c84db004-2,1,-82.2838
MAR-UNI-c84db004-2,2,-79.9895
MAR-UNI-c84db004-2,3,-79.8015
MAR-UNI-c84db004-2,4,-77.6967
MAR-UNI-c84db004-2,5,-76.8818
MAR-UNI-c84db004-2,6,-75.9536
MAR-UNI-c84db004-2,7,-75.7979
MAR-UNI-c84db004-2,8,-75.6276
MAR-UNI-c84db004-2,9,-75.5467
MAR-UNI-c84db004-2,10,-75.5016
KUS-THE-322b9b63-14,1,-86.3034
KUS-THE-322b9b63-14,2,-85.204
KUS-THE-322b9b63-14,3,-84.9367
KUS-THE-322b9b63-14,4,-81.2773
KUS-THE-322b9b63-14,5,-81.2472
KUS-THE-322b9b63-14,6,-80.6722
KUS-THE-322b9b63-14,7,-75.9524
KUS-THE-322b9b63-14,8,-75.8024
KUS-THE-322b9b63-14,9,-75.6017
KUS-THE-322b9b63-14,10,-74.8668
MAT-POS-590ac91e-51,1,-89.0312
MAT-POS-590ac91e-51,2,-84.5054
MAT-POS-590ac91e-51,3,-83.0856
MAT-POS-590ac91e-51,4,-81.1152
MAT-POS-590ac91e-51,5,-80.833
MAT-POS-590ac91e-51,6,-80.4045
MAT-POS-590ac91e-51,7,-78.203
MAT-POS-590ac91e-51,8,-77.6691
MAT-POS-590ac91e-51,9,-77.4996
MAT-POS-590ac91e-51,10,-77.3455
BAR-COM-4e090d3a-22,1,-77.9629
BAR-COM-4e090d3a-22,2,-76.003
BAR-COM-4e090d3a-22,3,-75.843
BAR-COM-4e090d3a-22,4,-75.6537
BAR-COM-4e090d3a-22,5,-72.1137
BAR-COM-4e090d3a-22,6,-71.9391
BAR-COM-4e090d3a-22,7,-71.9342
BAR-COM-4e090d3a-22,8,-71.6151
BAR-COM-4e090d3a-22,9,-70.5571
BAR-COM-4e090d3a-22,10,-70.5491
MAR-UNI-9ca61fdc-1,1,-70.2999
MAR-UNI-9ca61fdc-1,2,-68.6309
MAR-UNI-9ca61fdc-1,3,-66.3433
MAR-UNI-9ca61fdc-1,4,-63.9656
MAR-UNI-9ca61fdc-1,5,-63.7372
MAR-UNI-9ca61fdc-1,6,-63.1846
MAR-UNI-9ca61fdc-1,7,-62.0019
MAR-UNI-9ca61fdc-1,8,-61.9074
MAR-UNI-9ca61fdc-1,9,-61.7685
MAR-UNI-9ca61fdc-1,10,-61.7415
MAR-UNI-c84db004-10,1,-74.8087
MAR-UNI-c84db004-10,2,-71.8921
MAR-UNI-c84db004-10,3,-71.3823
MAR-UNI-c84db004-10,4,-69.8888
MAR-UNI-c84db004-10,5,-67.02600000000001
MAR-UNI-c84db004-10,6,-66.5568
MAR-UNI-c84db004-10,7,-66.0421
MAR-UNI-c84db004-10,8,-64.0128
MAR-UNI-c84db004-10,9,-63.7785
MAR-UNI-c84db004-10,10,-63.5797
GIA-UNK-3f36037a-6,1,-73.6763
GIA-UNK-3f36037a-6,2,-72.7571
GIA-UNK-3f36037a-6,3,-72.4311
GIA-UNK-3f36037a-6,4,-70.6154
GIA-UNK-3f36037a-6,5,-69.5871
GIA-UNK-3f36037a-6,6,-69.506
GIA-UNK-3f36037a-6,7,-69.3358
GIA-UNK-3f36037a-6,8,-69.324
GIA-UNK-3f36037a-6,9,-67.6427
GIA-UNK-3f36037a-6,10,-67.5763
MAT-POS-bfefc3ea-3,1,-93.8646
MAT-POS-bfefc3ea-3,2,-93.3701
MAT-POS-bfefc3ea-3,3,-92.2991
MAT-POS-bfefc3ea-3,4,-90.4417
MAT-POS-bfefc3ea-3,5,-88.1767
MAT-POS-bfefc3ea-3,6,-87.6901
MAT-POS-bfefc3ea-3,7,-86.8488
MAT-POS-bfefc3ea-3,8,-85.1689
MAT-POS-bfefc3ea-3,9,-84.3266
MAT-POS-bfefc3ea-3,10,-84.0928
MAK-UNK-4c6b313a-1,1,-67.6836
MAK-UNK-4c6b313a-1,2,-60.1551
MAK-UNK-4c6b313a-1,3,-58.2777
MAK-UNK-4c6b313a-1,4,-58.0291
MAK-UNK-4c6b313a-1,5,-57.5132
MAK-UNK-4c6b313a-1,6,-56.7981
MAK-UNK-4c6b313a-1,7,-55.7066
MAK-UNK-4c6b313a-1,8,-55.6427
MAK-UNK-4c6b313a-1,9,-55.4777
MAK-UNK-4c6b313a-1,10,-55.4501
LON-WEI-adc59df6-104,1,-80.9033
LON-WEI-adc59df6-104,2,-79.2608
LON-WEI-adc59df6-104,3,-77.3032
LON-WEI-adc59df6-104,4,-73.2358
LON-WEI-adc59df6-104,5,-72.7881
LON-WEI-adc59df6-104,6,-67.597
LON-WEI-adc59df6-104,7,-67.4355
LON-WEI-adc59df6-104,8,-66.5591
LON-WEI-adc59df6-104,9,-66.2072
LON-WEI-adc59df6-104,10,-65.8219
LON-WEI-adc59df6-53,1,-77.6543
LON-WEI-adc59df6-53,2,-76.8539
LON-WEI-adc59df6-53,3,-76.0327
LON-WEI-adc59df6-53,4,-73.5495
LON-WEI-adc59df6-53,5,-73.1532
LON-WEI-adc59df6-53,6,-72.7685
LON-WEI-adc59df6-53,7,-72.0175
LON-WEI-adc59df6-53,8,-71.82300000000001
LON-WEI-adc59df6-53,9,-71.5981
LON-WEI-adc59df6-53,10,-69.8727
RAL-MED-2de63afb-12,1,-77.7223
RAL-MED-2de63afb-12,2,-77.484
RAL-MED-2de63afb-12,3,-77.2333
RAL-MED-2de63afb-12,4,-76.8235
RAL-MED-2de63afb-12,5,-73.7058
RAL-MED-2de63afb-12,6,-71.1484
RAL-MED-2de63afb-12,7,-69.9947
RAL-MED-2de63afb-12,8,-69.9315
RAL-MED-2de63afb-12,9,-69.1921
RAL-MED-2de63afb-12,10,-68.8544
LON-WEI-adc59df6-32,1,-81.4114
LON-WEI-adc59df6-32,2,-79.4622
LON-WEI-adc59df6-32,3,-76.3987
LON-WEI-adc59df6-32,4,-74.3474
LON-WEI-adc59df6-32,5,-73.6806
LON-WEI-adc59df6-32,6,-72.9118
LON-WEI-adc59df6-32,7,-72.3106
LON-WEI-adc59df6-32,8,-70.8855
LON-WEI-adc59df6-32,9,-70.7566
LON-WEI-adc59df6-32,10,-69.6407
LON-WEI-babf2c61-14,1,-96.0125
LON-WEI-babf2c61-14,2,-93.7317
LON-WEI-babf2c61-14,3,-92.0985
LON-WEI-babf2c61-14,4,-88.4235
LON-WEI-babf2c61-14,5,-88.3602
LON-WEI-babf2c61-14,6,-84.5976
LON-WEI-babf2c61-14,7,-82.8072
LON-WEI-babf2c61-14,8,-82.2151
LON-WEI-babf2c61-14,9,-81.9956
LON-WEI-babf2c61-14,10,-81.9111
STE-KUL-2e0d2e88-1,1,-79.8017
STE-KUL-2e0d2e88-1,2,-71.2319
STE-KUL-2e0d2e88-1,3,-70.4521
STE-KUL-2e0d2e88-1,4,-70.3923
STE-KUL-2e0d2e88-1,5,-69.6962
STE-KUL-2e0d2e88-1,6,-69.6428
STE-KUL-2e0d2e88-1,7,-69.5021
STE-KUL-2e0d2e88-1,8,-68.9321
STE-KUL-2e0d2e88-1,9,-67.90899999999999
STE-KUL-2e0d2e88-1,10,-67.745
ALE-UNK-fca05062-4,1,-78.4856
ALE-UNK-fca05062-4,2,-75.7707
ALE-UNK-fca05062-4,3,-75.6798
ALE-UNK-fca05062-4,4,-72.1856
ALE-UNK-fca05062-4,5,-71.6878
ALE-UNK-fca05062-4,6,-70.7806
ALE-UNK-fca05062-4,7,-70.4043
ALE-UNK-fca05062-4,8,-70.2085
ALE-UNK-fca05062-4,9,-69.8252
ALE-UNK-fca05062-4,10,-67.486
BAR-COM-4e090d3a-8,1,-79.175
BAR-COM-4e090d3a-8,2,-69.5084
BAR-COM-4e090d3a-8,3,-68.8856
BAR-COM-4e090d3a-8,4,-67.9556
BAR-COM-4e090d3a-8,5,-66.9855
BAR-COM-4e090d3a-8,6,-66.4683
BAR-COM-4e090d3a-8,7,-65.0391
BAR-COM-4e090d3a-8,8,-63.6405
BAR-COM-4e090d3a-8,9,-63.5568
BAR-COM-4e090d3a-8,10,-63.2833
LON-WEI-babf2c61-10,1,-93.0104
LON-WEI-babf2c61-10,2,-89.8209
LON-WEI-babf2c61-10,3,-83.4682
LON-WEI-babf2c61-10,4,-83.2477
LON-WEI-babf2c61-10,5,-82.9959
LON-WEI-babf2c61-10,6,-81.797
LON-WEI-babf2c61-10,7,-81.5349
LON-WEI-babf2c61-10,8,-79.6462
LON-WEI-babf2c61-10,9,-78.9159
LON-WEI-babf2c61-10,10,-78.8606
MAR-UNI-c84db004-4,1,-78.6478
MAR-UNI-c84db004-4,2,-77.9823
MAR-UNI-c84db004-4,3,-75.3641
MAR-UNI-c84db004-4,4,-73.7939
MAR-UNI-c84db004-4,5,-73.5646
MAR-UNI-c84db004-4,6,-71.9953
MAR-UNI-c84db004-4,7,-70.6988
MAR-UNI-c84db004-4,8,-69.3838
MAR-UNI-c84db004-4,9,-69.1321
MAR-UNI-c84db004-4,10,-68.6544
TOB-UNK-c2aba166-1,1,-64.1286
TOB-UNK-c2aba166-1,2,-61.0187
TOB-UNK-c2aba166-1,3,-60.9522
TOB-UNK-c2aba166-1,4,-60.9131
TOB-UNK-c2aba166-1,5,-58.8125
TOB-UNK-c2aba166-1,6,-58.4651
TOB-UNK-c2aba166-1,7,-58.39
TOB-UNK-c2aba166-1,8,-58.3512
TOB-UNK-c2aba166-1,9,-58.1486
TOB-UNK-c2aba166-1,10,-58.0276
MAT-POS-590ac91e-58,1,-76.72
MAT-POS-590ac91e-58,2,-71.2599
MAT-POS-590ac91e-58,3,-67.8777
MAT-POS-590ac91e-58,4,-67.046
MAT-POS-590ac91e-58,5,-66.7523
MAT-POS-590ac91e-58,6,-65.553
MAT-POS-590ac91e-58,7,-65.1606
MAT-POS-590ac91e-58,8,-64.2411
MAT-POS-590ac91e-58,9,-64.1731
MAT-POS-590ac91e-58,10,-64.0521
BAR-COM-4e090d3a-56,1,-74.8347
BAR-COM-4e090d3a-56,2,-74.0846
BAR-COM-4e090d3a-56,3,-73.7452
BAR-COM-4e090d3a-56,4,-73.7076
BAR-COM-4e090d3a-56,5,-73.6896
BAR-COM-4e090d3a-56,6,-73.1355
BAR-COM-4e090d3a-56,7,-72.7494
BAR-COM-4e090d3a-56,8,-71.4879
BAR-COM-4e090d3a-56,9,-70.47
BAR-COM-4e090d3a-56,10,-69.6603
COM-UCB-8c7d23dc-6,1,-77.6001
COM-UCB-8c7d23dc-6,2,-75.093
COM-UCB-8c7d23dc-6,3,-72.7792
COM-UCB-8c7d23dc-6,4,-70.6556
COM-UCB-8c7d23dc-6,5,-70.1207
COM-UCB-8c7d23dc-6,6,-69.834
COM-UCB-8c7d23dc-6,7,-69.3258
COM-UCB-8c7d23dc-6,8,-69.1439
COM-UCB-8c7d23dc-6,9,-68.9358
COM-UCB-8c7d23dc-6,10,-68.7497
JOH-UNI-a5c0a47e-1,1,-78.9967
JOH-UNI-a5c0a47e-1,2,-75.5046
JOH-UNI-a5c0a47e-1,3,-72.4943
JOH-UNI-a5c0a47e-1,4,-72.0579
JOH-UNI-a5c0a47e-1,5,-71.6113
JOH-UNI-a5c0a47e-1,6,-71.1591
JOH-UNI-a5c0a47e-1,7,-70.7486
JOH-UNI-a5c0a47e-1,8,-70.1718
JOH-UNI-a5c0a47e-1,9,-70.1202
JOH-UNI-a5c0a47e-1,10,-69.68
LON-WEI-0a73fcb8-4,1,-72.4609
LON-WEI-0a73fcb8-4,2,-72.0741
LON-WEI-0a73fcb8-4,3,-71.9608
LON-WEI-0a73fcb8-4,4,-70.9984
LON-WEI-0a73fcb8-4,5,-69.941
LON-WEI-0a73fcb8-4,6,-69.2307
LON-WEI-0a73fcb8-4,7,-68.4295
LON-WEI-0a73fcb8-4,8,-68.1388
LON-WEI-0a73fcb8-4,9,-67.7245
LON-WEI-0a73fcb8-4,10,-66.8467
WAR-XCH-b72a1bbc-23,1,-69.9461
WAR-XCH-b72a1bbc-23,2,-66.0663
WAR-XCH-b72a1bbc-23,3,-63.5216
WAR-XCH-b72a1bbc-23,4,-61.007
WAR-XCH-b72a1bbc-23,5,-60.4187
WAR-XCH-b72a1bbc-23,6,-59.8724
WAR-XCH-b72a1bbc-23,7,-59.2971
WAR-XCH-b72a1bbc-23,8,-57.2984
WAR-XCH-b72a1bbc-23,9,-56.4925
WAR-XCH-b72a1bbc-23,10,-56.2664
NIR-THE-0d6461ce-8,1,-76.6386
NIR-THE-0d6461ce-8,2,-74.9826
NIR-THE-0d6461ce-8,3,-74.7952
NIR-THE-0d6461ce-8,4,-73.9554
NIR-THE-0d6461ce-8,5,-73.4837
NIR-THE-0d6461ce-8,6,-73.2789
NIR-THE-0d6461ce-8,7,-72.4636
NIR-THE-0d6461ce-8,8,-72.4361
NIR-THE-0d6461ce-8,9,-72.0283
NIR-THE-0d6461ce-8,10,-71.5998
BEN-DND-93268d01-5,1,-71.5728
BEN-DND-93268d01-5,2,-70.8942
BEN-DND-93268d01-5,3,-67.501
BEN-DND-93268d01-5,4,-66.4129
BEN-DND-93268d01-5,5,-65.8842
BEN-DND-93268d01-5,6,-64.3548
BEN-DND-93268d01-5,7,-63.1012
BEN-DND-93268d01-5,8,-62.897
BEN-DND-93268d01-5,9,-62.67100000000001
BEN-DND-93268d01-5,10,-62.6087
GAB-REV-70cc3ca5-6,1,-84.3461
GAB-REV-70cc3ca5-6,2,-74.332
GAB-REV-70cc3ca5-6,3,-70.8439
GAB-REV-70cc3ca5-6,4,-68.7527
GAB-REV-70cc3ca5-6,5,-68.6987
GAB-REV-70cc3ca5-6,6,-67.7256
GAB-REV-70cc3ca5-6,7,-67.6975
GAB-REV-70cc3ca5-6,8,-67.1346
GAB-REV-70cc3ca5-6,9,-66.8287
GAB-REV-70cc3ca5-6,10,-66.7391
FRA-BIO-8bf1eac9-2,1,-92.7262
FRA-BIO-8bf1eac9-2,2,-90.5384
FRA-BIO-8bf1eac9-2,3,-88.2339
FRA-BIO-8bf1eac9-2,4,-87.7959
FRA-BIO-8bf1eac9-2,5,-87.3997
FRA-BIO-8bf1eac9-2,6,-84.0255
FRA-BIO-8bf1eac9-2,7,-83.0778
FRA-BIO-8bf1eac9-2,8,-82.3871
FRA-BIO-8bf1eac9-2,9,-81.6385
FRA-BIO-8bf1eac9-2,10,-80.9657
BEN-DND-7e92b6ca-12,1,-77.6497
BEN-DND-7e92b6ca-12,2,-75.6511
BEN-DND-7e92b6ca-12,3,-73.2753
BEN-DND-7e92b6ca-12,4,-70.2519
BEN-DND-7e92b6ca-12,5,-67.3644
BEN-DND-7e92b6ca-12,6,-67.1322
BEN-DND-7e92b6ca-12,7,-66.2948
BEN-DND-7e92b6ca-12,8,-65.517
BEN-DND-7e92b6ca-12,9,-65.4076
BEN-DND-7e92b6ca-12,10,-64.9687
LON-WEI-adc59df6-92,1,-80.9858
LON-WEI-adc59df6-92,2,-77.9101
LON-WEI-adc59df6-92,3,-77.7649
LON-WEI-adc59df6-92,4,-76.943
LON-WEI-adc59df6-92,5,-76.4461
LON-WEI-adc59df6-92,6,-75.6679
LON-WEI-adc59df6-92,7,-74.6095
LON-WEI-adc59df6-92,8,-73.5701
LON-WEI-adc59df6-92,9,-73.2414
LON-WEI-adc59df6-92,10,-72.1543
BAR-COM-4e090d3a-48,1,-78.4661
BAR-COM-4e090d3a-48,2,-75.3663
BAR-COM-4e090d3a-48,3,-75.3057
BAR-COM-4e090d3a-48,4,-73.1045
BAR-COM-4e090d3a-48,5,-71.773
BAR-COM-4e090d3a-48,6,-71.5197
BAR-COM-4e090d3a-48,7,-69.7598
BAR-COM-4e090d3a-48,8,-69.6775
BAR-COM-4e090d3a-48,9,-69.6054
BAR-COM-4e090d3a-48,10,-67.8931
LOR-NOR-30067bb9-13,1,-65.4961
LOR-NOR-30067bb9-13,2,-64.0219
LOR-NOR-30067bb9-13,3,-61.6741
LOR-NOR-30067bb9-13,4,-61.4002
LOR-NOR-30067bb9-13,5,-61.2327
LOR-NOR-30067bb9-13,6,-59.6334
LOR-NOR-30067bb9-13,7,-59.3848
LOR-NOR-30067bb9-13,8,-58.333999999999996
LOR-NOR-30067bb9-13,9,-58.0524
LOR-NOR-30067bb9-13,10,-58.0312
TRY-UNI-2eddb1ff-7,1,-81.6051
TRY-UNI-2eddb1ff-7,2,-78.8493
TRY-UNI-2eddb1ff-7,3,-76.9369
TRY-UNI-2eddb1ff-7,4,-76.5074
TRY-UNI-2eddb1ff-7,5,-75.7238
TRY-UNI-2eddb1ff-7,6,-75.0749
TRY-UNI-2eddb1ff-7,7,-73.8977
TRY-UNI-2eddb1ff-7,8,-73.1488
TRY-UNI-2eddb1ff-7,9,-71.4727
TRY-UNI-2eddb1ff-7,10,-71.2681
LON-WEI-b8d98729-12,1,-66.5496
LON-WEI-b8d98729-12,2,-60.8278
LON-WEI-b8d98729-12,3,-60.4114
LON-WEI-b8d98729-12,4,-60.2852
LON-WEI-b8d98729-12,5,-57.1627
LON-WEI-b8d98729-12,6,-57.0862
LON-WEI-b8d98729-12,7,-55.7463
LON-WEI-b8d98729-12,8,-55.2267
LON-WEI-b8d98729-12,9,-54.8801
LON-WEI-b8d98729-12,10,-54.0711
LON-WEI-adc59df6-99,1,-73.4296
LON-WEI-adc59df6-99,2,-70.5478
